"","ScientificName","Longitude.X","Latitude.Y"
"17546","Hyalomma truncatum",29.4985,-22.3188
"17547","Hyalomma truncatum",29.7492,-22.4926
"17548","Hyalomma truncatum",29.5328,-22.6016
"17549","Hyalomma truncatum",29.3896,-22.7451
"17550","Hyalomma truncatum",29.2269,-22.6907
"17551","Hyalomma truncatum",29.228,-22.5831
"17552","Hyalomma truncatum",29.1943,-22.454
"17553","Hyalomma truncatum",30.6786,-26.7301
"17554","Hyalomma truncatum",25.9032,-25.808
"17555","Hyalomma truncatum",30.4753,-24.023
"17556","Hyalomma truncatum",30.5807,-27.2903
"17557","Hyalomma truncatum",31.8857,-27.41
"17558","Hyalomma truncatum",28.28333333,-25.88333333
"17559","Hyalomma truncatum",31.83333333,-28.33333333
"17560","Hyalomma truncatum",-12.45,14.9
"17561","Hyalomma truncatum",-17.03333333,14.61666667
"17562","Hyalomma truncatum",-16.2,14.01666667
"17563","Hyalomma truncatum",-16.2,14.01666667
"17564","Hyalomma truncatum",-15.48333333,15.35
"17565","Hyalomma truncatum",-15.48333333,15.35
"17566","Hyalomma truncatum",-17.43333333,14.66666667
"17567","Hyalomma truncatum",-15.8,14.1
"17568","Hyalomma truncatum",-14.23333333,13.18333333
"17569","Hyalomma truncatum",-17.46666667,14.68333333
"17570","Hyalomma truncatum",-16.41666667,14.33333333
"17571","Hyalomma truncatum",-15.38333333,15.48333333
"17572","Hyalomma truncatum",-17.43333333,14.71666667
"17573","Hyalomma truncatum",-16.06666667,14.15
"17574","Hyalomma truncatum",-16.05,14.05
"17575","Hyalomma truncatum",-12.18333333,12.38333333
"17576","Hyalomma truncatum",-15.83333333,14.13333333
"17577","Hyalomma truncatum",-14.95,12.88333333
"17578","Hyalomma truncatum",-16.06666667,14.08333333
"17579","Hyalomma truncatum",-15.11666667,15.4
"17580","Hyalomma truncatum",-15.56666667,13.91666667
"17581","Hyalomma truncatum",-16.21666667,15.61666667
"17582","Hyalomma truncatum",-16.08333333,13.96666667
"17583","Hyalomma truncatum",-15.88333333,13.98333333
"17584","Hyalomma truncatum",-15.41666667,13.83333333
"17585","Hyalomma truncatum",-16.4,14.48333333
"17586","Hyalomma truncatum",16.7,15.41666667
"17587","Hyalomma truncatum",-12.71666667,13.06666667
"17588","Hyalomma truncatum",-15.8,13.75
"17589","Hyalomma truncatum",-17.21666667,14.78333333
"17590","Hyalomma truncatum",-15.75,14.03333333
"17591","Hyalomma truncatum",-14.3,13.16666667
"17592","Hyalomma truncatum",-13.66666667,13.78333333
"17593","Hyalomma truncatum",-16.93333333,14.8
"17594","Hyalomma truncatum",-17.38333333,14.73333333
"17595","Hyalomma truncatum",-14.46666667,15.26666667
"17596","Hyalomma truncatum",42.06666667,0.516666667
"17597","Hyalomma truncatum",46.43333333,8.95
"17598","Hyalomma truncatum",43.76666667,9.683333333
"17599","Hyalomma truncatum",43.7,2.933333333
"17600","Hyalomma truncatum",45.53333333,9.516666667
"17601","Hyalomma truncatum",42.46666667,1.5
"17602","Hyalomma truncatum",45.88333333,9.516666667
"17603","Hyalomma truncatum",47.25,9.916666667
"17604","Hyalomma truncatum",41.36666667,-1.75
"17605","Hyalomma truncatum",43.33333333,11.35
"17606","Hyalomma truncatum",45.95,10.16666667
"17607","Hyalomma truncatum",45.36666667,2.066666667
"17608","Hyalomma truncatum",43.3532,11.2696
"17609","Hyalomma truncatum",43.0008,10.1742
"17610","Hyalomma truncatum",43.288,10.0906
"17611","Hyalomma truncatum",43.452,10.2364
"17612","Hyalomma truncatum",43.2428,9.8957
"17613","Hyalomma truncatum",43.4441,9.8612
"17614","Hyalomma truncatum",43.5535,9.6892
"17615","Hyalomma truncatum",43.4323,9.5044
"17616","Hyalomma truncatum",43.7883,10.1242
"17617","Hyalomma truncatum",43.8777,9.8004
"17618","Hyalomma truncatum",43.8919,9.577
"17619","Hyalomma truncatum",44.0153,9.9893
"17620","Hyalomma truncatum",44.2615,9.7109
"17621","Hyalomma truncatum",44.1446,9.5385
"17622","Hyalomma truncatum",44.0231,9.3271
"17623","Hyalomma truncatum",44.2066,9.3581
"17624","Hyalomma truncatum",44.1267,9.1878
"17625","Hyalomma truncatum",44.0287,9.0605
"17626","Hyalomma truncatum",44.232,9.0158
"17627","Hyalomma truncatum",44.433,9.3667
"17628","Hyalomma truncatum",44.5442,9.1762
"17629","Hyalomma truncatum",44.7109,9.5866
"17630","Hyalomma truncatum",44.9255,8.8283
"17631","Hyalomma truncatum",45.1774,8.9169
"17632","Hyalomma truncatum",45.7357,8.7723
"17633","Hyalomma truncatum",45.1863,10.0098
"17634","Hyalomma truncatum",45.2063,9.7494
"17635","Hyalomma truncatum",45.2829,9.5896
"17636","Hyalomma truncatum",45.1211,9.4602
"17637","Hyalomma truncatum",45.4449,9.7416
"17638","Hyalomma truncatum",45.6603,9.4652
"17639","Hyalomma truncatum",46.0329,9.4822
"17640","Hyalomma truncatum",46.2468,8.4513
"17641","Hyalomma truncatum",46.1175,9.306
"17642","Hyalomma truncatum",46.4094,9.2819
"17643","Hyalomma truncatum",46.5568,8.9992
"17644","Hyalomma truncatum",46.7893,8.9996
"17645","Hyalomma truncatum",46.6861,8.7554
"17646","Hyalomma truncatum",46.9697,9.5474
"17647","Hyalomma truncatum",46.3007,10.3397
"17648","Hyalomma truncatum",47.4112,8.2236
"17649","Hyalomma truncatum",47.2708,8.3792
"17650","Hyalomma truncatum",47.4226,8.7485
"17651","Hyalomma truncatum",47.9391,8.1343
"17652","Hyalomma truncatum",48.0297,7.9355
"17653","Hyalomma truncatum",48.1553,8.3561
"17654","Hyalomma truncatum",48.6054,8.5168
"17655","Hyalomma truncatum",49.9661,8.1685
"17656","Hyalomma truncatum",47.0838,10.4702
"17657","Hyalomma truncatum",47.3329,10.8889
"17658","Hyalomma truncatum",47.4475,10.6205
"17659","Hyalomma truncatum",47.2866,10.3742
"17660","Hyalomma truncatum",47.3282,10.0134
"17661","Hyalomma truncatum",47.7528,10.7071
"17662","Hyalomma truncatum",47.9275,10.4798
"17663","Hyalomma truncatum",48.0026,10.1642
"17664","Hyalomma truncatum",47.644,9.9073
"17665","Hyalomma truncatum",48.1747,10.7119
"17666","Hyalomma truncatum",48.3196,10.5974
"17667","Hyalomma truncatum",48.6035,10.5917
"17668","Hyalomma truncatum",48.6102,10.235
"17669","Hyalomma truncatum",48.1922,9.9944
"17670","Hyalomma truncatum",48.1058,9.5862
"17671","Hyalomma truncatum",48.7709,9.8354
"17672","Hyalomma truncatum",48.8858,9.606
"17673","Hyalomma truncatum",48.5973,9.5563
"17674","Hyalomma truncatum",48.4668,9.2629
"17675","Hyalomma truncatum",48.8743,9.2718
"17676","Hyalomma truncatum",49.1133,9.5161
"17677","Hyalomma truncatum",49.6239,9.1336
"17678","Hyalomma truncatum",49.8905,10.4852
"17679","Hyalomma truncatum",50.3361,10.4019
"17680","Hyalomma truncatum",49.9781,9.9892
"17681","Hyalomma truncatum",43.31666667,9.616666667
"17682","Hyalomma truncatum",36.13333333,15.81666667
"17683","Hyalomma truncatum",35.78333333,15.31666667
"17684","Hyalomma truncatum",36.4,15.46666667
"17685","Hyalomma truncatum",30.58333333,20.11666667
"17686","Hyalomma truncatum",29.63333333,11.2
"17687","Hyalomma truncatum",34.7,15.5
"17688","Hyalomma truncatum",30.88333333,9.066666667
"17689","Hyalomma truncatum",28.8,9
"17690","Hyalomma truncatum",33.96666667,18.11666667
"17691","Hyalomma truncatum",30.51666667,11.21666667
"17692","Hyalomma truncatum",32.98333333,4.516666667
"17693","Hyalomma truncatum",31.6,4.85
"17694","Hyalomma truncatum",29.71666667,11.01666667
"17695","Hyalomma truncatum",31.66666667,3.883333333
"17696","Hyalomma truncatum",33.58333333,4.783333333
"17697","Hyalomma truncatum",36.4,15.46666667
"17698","Hyalomma truncatum",23.61666667,12.58333333
"17699","Hyalomma truncatum",35.15,12.61666667
"17700","Hyalomma truncatum",32.9,4.583333333
"17701","Hyalomma truncatum",32.63333333,4.633333333
"17702","Hyalomma truncatum",32.9,4.4
"17703","Hyalomma truncatum",36.45,15.3
"17704","Hyalomma truncatum",28.65,7.85
"17705","Hyalomma truncatum",25.63333333,12
"17706","Hyalomma truncatum",24.88333333,12.05
"17707","Hyalomma truncatum",24.83333333,9.85
"17708","Hyalomma truncatum",30.38333333,10.63333333
"17709","Hyalomma truncatum",36.13333333,16.13333333
"17710","Hyalomma truncatum",31.68333333,5.816666667
"17711","Hyalomma truncatum",32.56666667,4.4
"17712","Hyalomma truncatum",33.53333333,14.4
"17713","Hyalomma truncatum",31.35,21.8
"17714","Hyalomma truncatum",36.2,16.15
"17715","Hyalomma truncatum",28,7.7
"17716","Hyalomma truncatum",30.5,6.55
"17717","Hyalomma truncatum",23.48333333,12.9
"17718","Hyalomma truncatum",31.93333333,-26.25
"17719","Hyalomma truncatum",35.06666667,-4.383333333
"17720","Hyalomma truncatum",37.68333333,-3.333333333
"17721","Hyalomma truncatum",34.85,-8.8
"17722","Hyalomma truncatum",37.73333333,-3.566666667
"17723","Hyalomma truncatum",32.28333333,-8.366666667
"17724","Hyalomma truncatum",36.85,-3.483333333
"17725","Hyalomma truncatum",37.93333333,-4.116666667
"17726","Hyalomma truncatum",32.01666667,-8.55
"17727","Hyalomma truncatum",32.05,-8.566666667
"17728","Hyalomma truncatum",37.96666667,-9.8
"17729","Hyalomma truncatum",35.91666667,-7.683333333
"17730","Hyalomma truncatum",31.8,-8.583333333
"17731","Hyalomma truncatum",31.8,-8.1
"17732","Hyalomma truncatum",35.43333333,-3.466666667
"17733","Hyalomma truncatum",33.36666667,-8.95
"17734","Hyalomma truncatum",32.08333333,-8.633333333
"17735","Hyalomma truncatum",32.11666667,-9.033333333
"17736","Hyalomma truncatum",31.75,-8.183333333
"17737","Hyalomma truncatum",33.58333333,-9.05
"17738","Hyalomma truncatum",31.76666667,-8.383333333
"17739","Hyalomma truncatum",37.85,-4.183333333
"17740","Hyalomma truncatum",32.46666667,-9.05
"17741","Hyalomma truncatum",37.33333333,-9.5
"17742","Hyalomma truncatum",33.65,-8.766666667
"17743","Hyalomma truncatum",32.33333333,-8.833333333
"17744","Hyalomma truncatum",32.76666667,-9.283333333
"17745","Hyalomma truncatum",32.93333333,-9.1
"17746","Hyalomma truncatum",34.63333333,-8.85
"17747","Hyalomma truncatum",20.66666667,15.01666667
"17748","Hyalomma truncatum",18.95,13.01666667
"17749","Hyalomma truncatum",15.05,12.11666667
"17750","Hyalomma truncatum",15.4,11.33333333
"17751","Hyalomma truncatum",18.6,13.08333333
"17752","Hyalomma truncatum",16.08333333,8.566666667
"17753","Hyalomma truncatum",14.8,14.55
"17754","Hyalomma truncatum",0.016666667,11.1
"17755","Hyalomma truncatum",0.2,10.86666667
"17756","Hyalomma truncatum",0.416666667,10.81666667
"17757","Hyalomma truncatum",0.366666667,10.83333333
"17758","Hyalomma truncatum",32.71666667,2
"17759","Hyalomma truncatum",34.2,2.083333333
"17760","Hyalomma truncatum",34.25,2.75
"17761","Hyalomma truncatum",34.05,2.95
"17762","Hyalomma truncatum",27.46666667,-11.66666667
"17763","Hyalomma truncatum",24.5,-6.166666667
"17764","Hyalomma truncatum",25,-8.7
"17765","Hyalomma truncatum",26.6,-4.5
"17766","Hyalomma truncatum",24.86666667,-8.75
"17767","Hyalomma truncatum",26.5,-7.916666667
"17768","Hyalomma truncatum",23.8,-7.233333333
"17769","Hyalomma truncatum",29.03333333,-2.866666667
"17770","Hyalomma truncatum",28.61666667,-1.183333333
"17771","Hyalomma truncatum",28.56666667,-12.75
"17772","Hyalomma truncatum",25.18333333,0.833333333
"17773","Hyalomma truncatum",31.38333333,-8.833333333
"17774","Hyalomma truncatum",27.55,-14.45
"17775","Hyalomma truncatum",27.76666667,-15.86666667
"17776","Hyalomma truncatum",28.41666667,-16.3
"17777","Hyalomma truncatum",32.06666667,-10.55
"17778","Hyalomma truncatum",28.85,-15.23333333
"17779","Hyalomma truncatum",32.48333333,-13.56666667
"17780","Hyalomma truncatum",28.21666667,-14.2
"17781","Hyalomma truncatum",27.16666667,-16.66666667
"17782","Hyalomma truncatum",32.66666667,-13.61666667
"17783","Hyalomma truncatum",32.63333333,-10.13333333
"17784","Hyalomma truncatum",27.65,-15.78333333
"17785","Hyalomma truncatum",26.16666667,-14.5
"17786","Hyalomma truncatum",28.68333333,-13.96666667
"17787","Hyalomma truncatum",27.8,-14.9
"17788","Hyalomma truncatum",27.25,-15.91666667
"17789","Hyalomma truncatum",32.16666667,-11.91666667
"17790","Hyalomma truncatum",27.88333333,-15.86666667
"17791","Hyalomma truncatum",28.28333333,-15.41666667
"17792","Hyalomma truncatum",28.83333333,-16.13333333
"17793","Hyalomma truncatum",26.91666667,-15.46666667
"17794","Hyalomma truncatum",24.8,-14.78333333
"17795","Hyalomma truncatum",27.76666667,-15.86666667
"17796","Hyalomma truncatum",31.38333333,-8.833333333
"17797","Hyalomma truncatum",32.16666667,-10.03333333
"17798","Hyalomma truncatum",29.4,-13.61666667
"17799","Hyalomma truncatum",27.06666667,-14.98333333
"17800","Hyalomma truncatum",27.56666667,-15.85
"17801","Hyalomma truncatum",27.98333333,-15.81666667
"17802","Hyalomma truncatum",23.2,-15.43333333
"17803","Hyalomma truncatum",26.45,-15.75
"17804","Hyalomma truncatum",28.63333333,-12.96666667
"17805","Hyalomma truncatum",31.0939,-8.5963
"17806","Hyalomma truncatum",31.3788,-8.7225
"17807","Hyalomma truncatum",31.7799,-9.0541
"17808","Hyalomma truncatum",32.171,-9.9764
"17809","Hyalomma truncatum",32.5851,-10.0166
"17810","Hyalomma truncatum",33.4072,-10.4612
"17811","Hyalomma truncatum",31.1458,-10.1101
"17812","Hyalomma truncatum",31.5923,-11.2926
"17813","Hyalomma truncatum",31.4217,-11.7625
"17814","Hyalomma truncatum",29.4909,-11.3026
"17815","Hyalomma truncatum",33.0952,-12.2605
"17816","Hyalomma truncatum",30.0473,-12.6579
"17817","Hyalomma truncatum",30.2016,-13.1457
"17818","Hyalomma truncatum",32.708,-13.3057
"17819","Hyalomma truncatum",32.0788,-13.4368
"17820","Hyalomma truncatum",32.5101,-13.5706
"17821","Hyalomma truncatum",32.4902,-14.1249
"17822","Hyalomma truncatum",31.8227,-14.082
"17823","Hyalomma truncatum",31.5777,-14.3273
"17824","Hyalomma truncatum",31.2115,-14.2864
"17825","Hyalomma truncatum",29.2766,-13.5561
"17826","Hyalomma truncatum",28.507,-12.9987
"17827","Hyalomma truncatum",27.6884,-12.4233
"17828","Hyalomma truncatum",28.5331,-13.9303
"17829","Hyalomma truncatum",28.8787,-14.5761
"17830","Hyalomma truncatum",29.7005,-15.0328
"17831","Hyalomma truncatum",23.0549,-13.5352
"17832","Hyalomma truncatum",24.0665,-13.4676
"17833","Hyalomma truncatum",23.1827,-14.418
"17834","Hyalomma truncatum",23.0714,-15.2002
"17835","Hyalomma truncatum",24.7641,-14.7896
"17836","Hyalomma truncatum",23.2628,-16.1416
"17837","Hyalomma truncatum",23.4678,-16.5649
"17838","Hyalomma truncatum",26.1413,-15.0777
"17839","Hyalomma truncatum",26.4041,-15.7221
"17840","Hyalomma truncatum",26.8527,-16.8679
"17841","Hyalomma truncatum",26.3455,-17.0849
"17842","Hyalomma truncatum",25.5151,-16.659
"17843","Hyalomma truncatum",24.963,-16.8413
"17844","Hyalomma truncatum",24.8496,-17.5202
"17845","Hyalomma truncatum",24.2326,-17.5049
"17846","Hyalomma truncatum",27.817,-14.9427
"17847","Hyalomma truncatum",28.2841,-15.0178
"17848","Hyalomma truncatum",28.6652,-15.2864
"17849","Hyalomma truncatum",28.0533,-15.6664
"17850","Hyalomma truncatum",27.6899,-15.8009
"17851","Hyalomma truncatum",27.1877,-15.9208
"17852","Hyalomma truncatum",27.5385,-16.2224
"17853","Hyalomma truncatum",28.1226,-16.4927
"17854","Hyalomma truncatum",28.5115,-16.0565
"17855","Hyalomma truncatum",28.4809,-16.2273
"17856","Hyalomma truncatum",28.661,-16.1871
"17857","Hyalomma truncatum",28.773,-16.0089
"17858","Hyalomma truncatum",25.0788,-11.6817
"17859","Hyalomma truncatum",29.63333333,-15.08333333
"17860","Hyalomma truncatum",30.5,-13
"17861","Hyalomma truncatum",31.43333333,-14.18333333
"17862","Hyalomma truncatum",31.75,-11.2
"17863","Hyalomma truncatum",31.75,-11.2
"17864","Hyalomma truncatum",27.91666667,-20.75
"17865","Hyalomma truncatum",30.15,-18.13333333
"17866","Hyalomma truncatum",30.86666667,-17.86666667
"17867","Hyalomma truncatum",31.33333333,-19.66666667
"17868","Hyalomma truncatum",29.5,-21.5
"17869","Hyalomma truncatum",26.5,-18.75
"17870","Hyalomma truncatum",31.5,-18.25
"17871","Hyalomma truncatum",32.66666667,-18.96666667
"17872","Hyalomma truncatum",31.66666667,-20.83333333
"17873","Hyalomma truncatum",30.781764,-22.137865
"17874","Hyalomma truncatum",31.35624,-22.06754
"17875","Hyalomma truncatum",29.581195,-22.049069
"17876","Hyalomma truncatum",30.040029,-22.031533
"17877","Hyalomma truncatum",30.039412,-21.978994
"17878","Hyalomma truncatum",31.599623,-21.906655
"17879","Hyalomma truncatum",31.631593,-21.879862
"17880","Hyalomma truncatum",31.794874,-21.862016
"17881","Hyalomma truncatum",31.576675,-21.812702
"17882","Hyalomma truncatum",31.665865,-21.811597
"17883","Hyalomma truncatum",29.93458,-21.811478
"17884","Hyalomma truncatum",29.787476,-21.787823
"17885","Hyalomma truncatum",31.867629,-21.787223
"17886","Hyalomma truncatum",29.718229,-21.773223
"17887","Hyalomma truncatum",31.694016,-21.760858
"17888","Hyalomma truncatum",31.550453,-21.759311
"17889","Hyalomma truncatum",29.917565,-21.758069
"17890","Hyalomma truncatum",29.559556,-21.749593
"17891","Hyalomma truncatum",30.045653,-21.7274
"17892","Hyalomma truncatum",29.789532,-21.720557
"17893","Hyalomma truncatum",29.892235,-21.718502
"17894","Hyalomma truncatum",29.729261,-21.714231
"17895","Hyalomma truncatum",30.083853,-21.707051
"17896","Hyalomma truncatum",29.169714,-21.70525
"17897","Hyalomma truncatum",29.92772,-21.704609
"17898","Hyalomma truncatum",30.017734,-21.699817
"17899","Hyalomma truncatum",29.338125,-21.694768
"17900","Hyalomma truncatum",29.210852,-21.682132
"17901","Hyalomma truncatum",29.37561,-21.681793
"17902","Hyalomma truncatum",31.311805,-21.673195
"17903","Hyalomma truncatum",31.02292,-21.671026
"17904","Hyalomma truncatum",30.1078,-21.662779
"17905","Hyalomma truncatum",29.809207,-21.658788
"17906","Hyalomma truncatum",29.271212,-21.652527
"17907","Hyalomma truncatum",29.219833,-21.651712
"17908","Hyalomma truncatum",31.288146,-21.633628
"17909","Hyalomma truncatum",29.927327,-21.618931
"17910","Hyalomma truncatum",28.888612,-21.615545
"17911","Hyalomma truncatum",29.853599,-21.615398
"17912","Hyalomma truncatum",31.274887,-21.61431
"17913","Hyalomma truncatum",29.128859,-21.614129
"17914","Hyalomma truncatum",29.249854,-21.609273
"17915","Hyalomma truncatum",28.95718,-21.605271
"17916","Hyalomma truncatum",31.428119,-21.590963
"17917","Hyalomma truncatum",28.999446,-21.588602
"17918","Hyalomma truncatum",31.285568,-21.586651
"17919","Hyalomma truncatum",31.654827,-21.564703
"17920","Hyalomma truncatum",31.364173,-21.562539
"17921","Hyalomma truncatum",29.225299,-21.552212
"17922","Hyalomma truncatum",31.303718,-21.550689
"17923","Hyalomma truncatum",31.24009,-21.530555
"17924","Hyalomma truncatum",31.065637,-21.526309
"17925","Hyalomma truncatum",29.86531,-21.5076
"17926","Hyalomma truncatum",28.870107,-21.470049
"17927","Hyalomma truncatum",29.119806,-21.466771
"17928","Hyalomma truncatum",29.044047,-21.454954
"17929","Hyalomma truncatum",31.559853,-21.452526
"17930","Hyalomma truncatum",31.380197,-21.435398
"17931","Hyalomma truncatum",31.43421,-21.429761
"17932","Hyalomma truncatum",31.651809,-21.424707
"17933","Hyalomma truncatum",29.154222,-21.401312
"17934","Hyalomma truncatum",32.043612,-21.393507
"17935","Hyalomma truncatum",31.378664,-21.389354
"17936","Hyalomma truncatum",29.615399,-21.382863
"17937","Hyalomma truncatum",28.846976,-21.377082
"17938","Hyalomma truncatum",28.650372,-21.367358
"17939","Hyalomma truncatum",31.689403,-21.364769
"17940","Hyalomma truncatum",30.993183,-21.346867
"17941","Hyalomma truncatum",31.54547,-21.342965
"17942","Hyalomma truncatum",28.822891,-21.33201
"17943","Hyalomma truncatum",29.150819,-21.331333
"17944","Hyalomma truncatum",28.621618,-21.328742
"17945","Hyalomma truncatum",29.058718,-21.321394
"17946","Hyalomma truncatum",31.751688,-21.319518
"17947","Hyalomma truncatum",31.480797,-21.318235
"17948","Hyalomma truncatum",31.317028,-21.278979
"17949","Hyalomma truncatum",31.045806,-21.264807
"17950","Hyalomma truncatum",28.437537,-21.25362
"17951","Hyalomma truncatum",31.661987,-21.241437
"17952","Hyalomma truncatum",28.772814,-21.239117
"17953","Hyalomma truncatum",31.810501,-21.230081
"17954","Hyalomma truncatum",31.600521,-21.195529
"17955","Hyalomma truncatum",29.734193,-21.167162
"17956","Hyalomma truncatum",29.914122,-21.132728
"17957","Hyalomma truncatum",29.881011,-21.12175
"17958","Hyalomma truncatum",28.987054,-21.114391
"17959","Hyalomma truncatum",31.696917,-21.099587
"17960","Hyalomma truncatum",28.964463,-21.094187
"17961","Hyalomma truncatum",31.325097,-21.041443
"17962","Hyalomma truncatum",29.898793,-20.968918
"17963","Hyalomma truncatum",29.332937,-20.965486
"17964","Hyalomma truncatum",28.780529,-20.956505
"17965","Hyalomma truncatum",31.452359,-20.939017
"17966","Hyalomma truncatum",31.368933,-20.925385
"17967","Hyalomma truncatum",31.539442,-20.913988
"17968","Hyalomma truncatum",32.097689,-20.895349
"17969","Hyalomma truncatum",28.809431,-20.892946
"17970","Hyalomma truncatum",30.531193,-20.892146
"17971","Hyalomma truncatum",29.394839,-20.81904
"17972","Hyalomma truncatum",27.921384,-20.792643
"17973","Hyalomma truncatum",30.83444,-20.789378
"17974","Hyalomma truncatum",28.016635,-20.770364
"17975","Hyalomma truncatum",29.70285,-20.734674
"17976","Hyalomma truncatum",29.072662,-20.704697
"17977","Hyalomma truncatum",30.760454,-20.685564
"17978","Hyalomma truncatum",29.876863,-20.660714
"17979","Hyalomma truncatum",28.714141,-20.646561
"17980","Hyalomma truncatum",28.587648,-20.629345
"17981","Hyalomma truncatum",31.903662,-20.616041
"17982","Hyalomma truncatum",29.315562,-20.586444
"17983","Hyalomma truncatum",29.505204,-20.575933
"17984","Hyalomma truncatum",32.223898,-20.563865
"17985","Hyalomma truncatum",27.849629,-20.549007
"17986","Hyalomma truncatum",29.316826,-20.545969
"17987","Hyalomma truncatum",28.073086,-20.543945
"17988","Hyalomma truncatum",30.634389,-20.531283
"17989","Hyalomma truncatum",28.437948,-20.522035
"17990","Hyalomma truncatum",31.388498,-20.489252
"17991","Hyalomma truncatum",28.469908,-20.45299
"17992","Hyalomma truncatum",28.49868,-20.442814
"17993","Hyalomma truncatum",28.552482,-20.432586
"17994","Hyalomma truncatum",32.640087,-20.387333
"17995","Hyalomma truncatum",30.593912,-20.218704
"17996","Hyalomma truncatum",28.081708,-20.207364
"17997","Hyalomma truncatum",28.689609,-20.125203
"17998","Hyalomma truncatum",32.111476,-20.111672
"17999","Hyalomma truncatum",32.353325,-20.0983
"18000","Hyalomma truncatum",30.585728,-20.048651
"18001","Hyalomma truncatum",30.531727,-20.038652
"18002","Hyalomma truncatum",30.362288,-20.020621
"18003","Hyalomma truncatum",31.955658,-19.766424
"18004","Hyalomma truncatum",30.51461,-19.722556
"18005","Hyalomma truncatum",31.986242,-19.721337
"18006","Hyalomma truncatum",28.802585,-19.655369
"18007","Hyalomma truncatum",27.994998,-19.63408
"18008","Hyalomma truncatum",32.423247,-19.628554
"18009","Hyalomma truncatum",30.413769,-19.592308
"18010","Hyalomma truncatum",28.967863,-19.57694
"18011","Hyalomma truncatum",31.837468,-19.547093
"18012","Hyalomma truncatum",29.82441,-19.451157
"18013","Hyalomma truncatum",32.529113,-19.373895
"18014","Hyalomma truncatum",31.94832,-19.35398
"18015","Hyalomma truncatum",32.495051,-19.268357
"18016","Hyalomma truncatum",28.479477,-19.262019
"18017","Hyalomma truncatum",32.256355,-19.252324
"18018","Hyalomma truncatum",27.300399,-19.191017
"18019","Hyalomma truncatum",32.354156,-19.172236
"18020","Hyalomma truncatum",29.848172,-19.152662
"18021","Hyalomma truncatum",27.29575,-19.146039
"18022","Hyalomma truncatum",27.296942,-19.076264
"18023","Hyalomma truncatum",27.406058,-19.046661
"18024","Hyalomma truncatum",32.497792,-19.04524
"18025","Hyalomma truncatum",27.310514,-19.026665
"18026","Hyalomma truncatum",27.79335,-19.02566
"18027","Hyalomma truncatum",31.752463,-19.019252
"18028","Hyalomma truncatum",27.37461,-19.016434
"18029","Hyalomma truncatum",32.409875,-19.001359
"18030","Hyalomma truncatum",27.72748,-18.975311
"18031","Hyalomma truncatum",29.676827,-18.882218
"18032","Hyalomma truncatum",31.778441,-18.859484
"18033","Hyalomma truncatum",32.027812,-18.805733
"18034","Hyalomma truncatum",30.852781,-18.783403
"18035","Hyalomma truncatum",26.888607,-18.778816
"18036","Hyalomma truncatum",26.926095,-18.745703
"18037","Hyalomma truncatum",26.935788,-18.726413
"18038","Hyalomma truncatum",27.784561,-18.724643
"18039","Hyalomma truncatum",31.46211,-18.717895
"18040","Hyalomma truncatum",31.554713,-18.717702
"18041","Hyalomma truncatum",31.511587,-18.705863
"18042","Hyalomma truncatum",26.837618,-18.705512
"18043","Hyalomma truncatum",26.310698,-18.701105
"18044","Hyalomma truncatum",31.486315,-18.672882
"18045","Hyalomma truncatum",26.015122,-18.671442
"18046","Hyalomma truncatum",26.965866,-18.663037
"18047","Hyalomma truncatum",26.668112,-18.65907
"18048","Hyalomma truncatum",26.90783,-18.64022
"18049","Hyalomma truncatum",31.555438,-18.632364
"18050","Hyalomma truncatum",32.268768,-18.602433
"18051","Hyalomma truncatum",31.991628,-18.574568
"18052","Hyalomma truncatum",31.530721,-18.567272
"18053","Hyalomma truncatum",26.848386,-18.562358
"18054","Hyalomma truncatum",32.206944,-18.55577
"18055","Hyalomma truncatum",25.959517,-18.542194
"18056","Hyalomma truncatum",29.78183,-18.534222
"18057","Hyalomma truncatum",29.586269,-18.530042
"18058","Hyalomma truncatum",32.604281,-18.529252
"18059","Hyalomma truncatum",28.510318,-18.524947
"18060","Hyalomma truncatum",31.525343,-18.519576
"18061","Hyalomma truncatum",25.997071,-18.515511
"18062","Hyalomma truncatum",28.689647,-18.515399
"18063","Hyalomma truncatum",28.774535,-18.514305
"18064","Hyalomma truncatum",28.474101,-18.507592
"18065","Hyalomma truncatum",32.342512,-18.50411
"18066","Hyalomma truncatum",28.417848,-18.498536
"18067","Hyalomma truncatum",28.908061,-18.496596
"18068","Hyalomma truncatum",28.139374,-18.49453
"18069","Hyalomma truncatum",28.234767,-18.486992
"18070","Hyalomma truncatum",27.245849,-18.481716
"18071","Hyalomma truncatum",26.25312,-18.480118
"18072","Hyalomma truncatum",29.542227,-18.47876
"18073","Hyalomma truncatum",28.068904,-18.467156
"18074","Hyalomma truncatum",29.583141,-18.44932
"18075","Hyalomma truncatum",28.155866,-18.416523
"18076","Hyalomma truncatum",29.030096,-18.411947
"18077","Hyalomma truncatum",29.826115,-18.406617
"18078","Hyalomma truncatum",28.373262,-18.405979
"18079","Hyalomma truncatum",32.903403,-18.405699
"18080","Hyalomma truncatum",30.136883,-18.404133
"18081","Hyalomma truncatum",26.223565,-18.404044
"18082","Hyalomma truncatum",29.449512,-18.385388
"18083","Hyalomma truncatum",30.076699,-18.378575
"18084","Hyalomma truncatum",31.655046,-18.367026
