OCCURRENCE_ID,LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD1,GAUL_AD2,UNIQUE_LOCATION,YEAR,LATITUDE,LONGITUDE,COUNTRY,REGION
1215,point,-999,3089,28301,409,2005,35.5726,53.3963,Iran  (Islamic Republic of),Asia
1216,polygon,2,12912,65629,1066,2005,37.4218,47.7163,Iran  (Islamic Republic of),Asia
1217,polygon,2,12912,65629,39,2005,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1218,point,-999,3089,28299,657,2005,27.2067,60.6901,Iran  (Islamic Republic of),Asia
1219,point,-999,3089,28299,38,2005,31.0418,61.4939,Iran  (Islamic Republic of),Asia
1220,point,-999,3089,28299,1058,2005,36.8412,54.4343,Iran  (Islamic Republic of),Asia
1221,point,-999,3089,28299,658,2005,31.5104,50.8309,Iran  (Islamic Republic of),Asia
1222,point,-999,3089,28299,361,2005,32.324,50.8646,Iran  (Islamic Republic of),Asia
1223,point,-999,3089,28299,656,2005,31.9647,51.2934,Iran  (Islamic Republic of),Asia
1224,point,-999,3089,28299,486,2005,36.2133,58.7961,Iran  (Islamic Republic of),Asia
1225,point,-999,3089,28299,472,2005,36.6447,59.1154,Iran  (Islamic Republic of),Asia
1226,polygon,2,12912,65629,491,2005,35.2737,59.2177,Iran  (Islamic Republic of),Asia
1227,polygon,2,1012387,1003087,479,2005,34.3553,58.6848,Iran  (Islamic Republic of),Asia
1228,point,-999,3089,28296,474,2005,37.0771,57.5066,Iran  (Islamic Republic of),Asia
1229,point,-999,3089,28296,490,2005,34.7422,60.775,Iran  (Islamic Republic of),Asia
1230,polygon,2,3089,28293,482,2005,35.2383,58.4658,Iran  (Islamic Republic of),Asia
1231,polygon,2,3089,28293,469,2005,35.2636,57.9632,Iran  (Islamic Republic of),Asia
1232,point,-999,3031,27611,471,2005,37.4781,57.3225,Iran  (Islamic Republic of),Asia
1233,point,-999,3031,27611,489,2005,37.3985,57.9254,Iran  (Islamic Republic of),Asia
1234,point,-999,3031,27611,480,2005,36.951,56.3722,Iran  (Islamic Republic of),Asia
1235,point,-999,3031,27611,476,2005,34.0191,58.1726,Iran  (Islamic Republic of),Asia
1236,point,-999,1558,41098,473,2005,37.4443,59.1092,Iran  (Islamic Republic of),Asia
1237,point,-999,1558,41098,481,2005,36.9951,59.7529,Iran  (Islamic Republic of),Asia
1238,point,-999,1558,41098,484,2005,36.293,59.5981,Iran  (Islamic Republic of),Asia
1239,point,-999,1558,41098,492,2005,35.2445,60.6212,Iran  (Islamic Republic of),Asia
1240,point,-999,1558,41098,478,2005,37.1061,58.5132,Iran  (Islamic Republic of),Asia
1241,point,-999,1558,41098,477,2005,33.7278,59.1875,Iran  (Islamic Republic of),Asia
1242,point,-999,1558,41098,483,2005,34.5758,60.1405,Iran  (Islamic Republic of),Asia
1243,point,-999,1558,41098,485,2005,31.5428,60.0362,Iran  (Islamic Republic of),Asia
1244,point,-999,3046,27797,488,2005,36.5444,61.1595,Iran  (Islamic Republic of),Asia
1245,point,-999,3046,27797,487,2005,36.2155,57.6686,Iran  (Islamic Republic of),Asia
1246,point,-999,3046,27789,470,2005,32.8842,59.2108,Iran  (Islamic Republic of),Asia
1247,point,-999,3046,27789,475,2005,35.7072,59.8508,Iran  (Islamic Republic of),Asia
1248,point,-999,3046,27795,213,2005,44.8403,65.5005,Kazakhstan,Asia
1249,point,-999,3046,27795,2052948,2005,25.3819,68.3686,Pakistan,Asia
1250,point,-999,3046,27795,436,2005,27.55,68.21,Pakistan,Asia
1251,point,-999,3046,27795,435,2005,28.2754,68.4311,Pakistan,Asia
1252,point,-999,3046,27783,783,2005,34.1556,73.2197,Pakistan,Asia
1253,point,-999,3046,27783,2052903,2005,33.7198,73.0577,Pakistan,Asia
1254,point,-999,3046,27783,728,2005,44.8947,37.317,Russian Federation,Asia
1255,point,-999,3046,27783,4,2005,47.23,39.71,Russian Federation,Asia
1256,point,-999,3046,27783,335,2005,46.871,42.0586,Russian Federation,Asia
1257,point,-999,3046,27783,336,2005,47.1458,42.4643,Russian Federation,Asia
1258,point,-999,3046,27790,6,2005,45.0444,41.9777,Russian Federation,Asia
1259,point,-999,3046,27790,0,2005,48.7082,44.5166,Russian Federation,Asia
1260,point,-999,3046,27791,138,2005,46.34,48.04,Russian Federation,Asia
1261,point,-999,3046,27791,219,2005,42.4826,20.7459,Serbia,Asia
1262,point,-999,3046,27791,244,2005,42.4069,20.657,Serbia,Asia
1263,point,-999,3046,27791,620,2005,42.4129,20.7944,Serbia,Asia
1264,point,-999,3046,27791,623,2005,42.7445,20.7913,Serbia,Asia
1265,point,-999,3046,27791,618,2005,42.6211,20.5751,Serbia,Asia
1266,point,-999,3022,27503,218,2005,42.6739,21.1637,Serbia,Asia
1267,point,-999,3022,27503,617,2005,42.5037,21.1429,Serbia,Asia
1268,point,-999,1562,41137,1040947,2005,42.3587,20.8257,Serbia,Asia
1269,point,-999,1562,41137,535,2005,38.0944,69.3321,Tajikistan,Asia
1270,point,-999,1562,41137,1199,2005,38.03,69.58,Tajikistan,Asia
1271,point,-999,1562,41137,1155,2005,38.3075,69.6721,Tajikistan,Asia
1272,point,-999,1562,41137,1171,2005,37.91,69.78,Tajikistan,Asia
1273,polygon,2,3023,27516,1209,2005,38.5525,69.0195,Tajikistan,Asia
1274,point,-999,3050,27840,1194,2005,38.44,68.78,Tajikistan,Asia
1275,point,-999,3050,27840,537,2005,38.5093,68.2241,Tajikistan,Asia
1276,point,-999,3050,27840,2057560,2005,40.3151,36.548,Turkey,Europe
1277,point,-999,3050,27840,2056812,2005,36.8934,30.6965,Turkey,Europe
1278,point,-999,3050,27837,2057102,2005,40.128,39.4387,Turkey,Europe
1279,point,-999,3050,27837,2057537,2005,39.8573,37.3929,Turkey,Europe
1280,point,-999,3050,27837,2057567,2005,40.2984,35.8809,Turkey,Europe
1281,point,-999,3050,27837,2057556,2005,40.3745,36.9016,Turkey,Europe
1282,polygon,2,3023,27516,2057563,2005,40.3921,37.3366,Turkey,Europe
1283,point,-999,3050,27837,2057559,2005,40.6702,36.5676,Turkey,Europe
1284,point,-999,3050,27837,2057565,2005,40.3821,36.0594,Turkey,Europe
1285,point,-999,3078,28180,2057540,2005,40.2986,37.829,Turkey,Europe
1286,point,-999,3078,28180,2057561,2005,40.5848,36.9468,Turkey,Europe
1287,point,-999,3057,27937,2057543,2005,40.1715,38.0825,Turkey,Europe
1288,point,-999,3057,27937,2057490,2005,41.2928,36.3309,Turkey,Europe
1289,point,-999,3057,27937,2057544,2005,39.4362,37.1338,Turkey,Europe
1290,point,-999,3057,27937,2057557,2005,40.118,36.2957,Turkey,Europe
1291,point,-999,3056,27901,2057564,2005,39.9992,36.0783,Turkey,Europe
1292,point,-999,3056,27901,2057558,2005,40.5477,37.1695,Turkey,Europe
1293,point,-999,3056,27894,468,2005,40.128,39.4387,Turkey,Europe
1294,point,-999,3056,27894,1047,2005,38.415,27.145,Turkey,Europe
1295,point,-999,3056,27894,425,2005,40.0677,35.503,Turkey,Europe
1296,point,-999,3056,27894,427,2005,39.6099,35.0694,Turkey,Europe
1297,point,-999,3056,27894,426,2005,40.0025,35.7973,Turkey,Europe
1298,point,-999,3056,27911,2056781,2005,39.9216,32.8566,Turkey,Europe
1299,point,-999,3056,27911,703,2005,41.3523,36.2322,Turkey,Europe
1300,point,-999,3056,27903,2057579,2005,41.0021,39.7182,Turkey,Europe
1301,point,-999,3056,27896,2057562,2005,40.2795,36.2709,Turkey,Europe
1302,point,-999,3026,27562,2057566,2005,40.0003,36.216,Turkey,Europe
1303,point,-999,3026,27562,2033160,2006,42.2097,20.3803,Albania,Europe
1304,point,-999,3026,27562,2033209,2006,42.0679,20.4217,Albania,Europe
1305,point,-999,3026,27562,108,2006,42.1436,24.7501,Bulgaria,Europe
1306,point,-999,3026,27559,37,2006,34.64,50.88,Iran  (Islamic Republic of),Asia
1307,point,-999,3026,27559,407,2006,30.278,57.063,Iran  (Islamic Republic of),Asia
1308,point,-999,3026,27559,411,2006,36.6684,48.4861,Iran  (Islamic Republic of),Asia
1309,point,-999,3026,27559,409,2006,35.5726,53.3963,Iran  (Islamic Republic of),Asia
1310,point,-999,3026,27559,39,2006,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1311,point,-999,3026,27559,657,2006,27.2067,60.6901,Iran  (Islamic Republic of),Asia
1312,point,-999,3095,28359,38,2006,31.0418,61.4939,Iran  (Islamic Republic of),Asia
1313,point,-999,3095,28359,1058,2006,36.8412,54.4343,Iran  (Islamic Republic of),Asia
1314,point,-999,3095,28359,658,2006,31.5104,50.8309,Iran  (Islamic Republic of),Asia
1315,point,-999,3095,28359,361,2006,32.324,50.8646,Iran  (Islamic Republic of),Asia
1316,point,-999,3095,28359,656,2006,31.9647,51.2934,Iran  (Islamic Republic of),Asia
1317,point,-999,3095,28359,491,2006,35.2737,59.2177,Iran  (Islamic Republic of),Asia
1318,point,-999,1542,41038,484,2006,36.293,59.5981,Iran  (Islamic Republic of),Asia
1319,point,-999,3095,28359,2052939,2006,33.606,73.0436,Pakistan,Asia
1320,point,-999,3095,28359,219,2006,42.4826,20.7459,Serbia,Asia
1321,point,-999,3095,28359,244,2006,42.4069,20.657,Serbia,Asia
1322,point,-999,3095,28359,620,2006,42.4129,20.7944,Serbia,Asia
1323,point,-999,3095,28359,623,2006,42.7445,20.7913,Serbia,Asia
1324,point,-999,3095,28359,618,2006,42.6211,20.5751,Serbia,Asia
1325,point,-999,3095,28359,218,2006,42.6739,21.1637,Serbia,Asia
1326,point,-999,3095,28359,617,2006,42.5037,21.1429,Serbia,Asia
1327,point,-999,3095,28359,1040947,2006,42.3587,20.8257,Serbia,Asia
1328,point,-999,3095,28359,438,2006,-29.1166,25.4137,South Africa,Africa
1329,point,-999,3095,28359,535,2006,38.0944,69.3321,Tajikistan,Asia
1330,point,-999,3095,28359,1199,2006,38.03,69.58,Tajikistan,Asia
1331,point,-999,3095,28359,1155,2006,38.3075,69.6721,Tajikistan,Asia
1332,polygon,2,3023,27516,1171,2006,37.91,69.78,Tajikistan,Asia
1333,point,-999,3095,28355,1209,2006,38.5525,69.0195,Tajikistan,Asia
1334,point,-999,3095,28355,1194,2006,38.44,68.78,Tajikistan,Asia
1335,point,-999,3095,28365,537,2006,38.5093,68.2241,Tajikistan,Asia
1336,point,-999,3095,28365,2057560,2006,40.3151,36.548,Turkey,Europe
1337,point,-999,3095,28365,2056812,2006,36.8934,30.6965,Turkey,Europe
1338,point,-999,3095,28365,2057537,2006,39.8573,37.3929,Turkey,Europe
1339,point,-999,3095,28365,2057567,2006,40.2984,35.8809,Turkey,Europe
1340,point,-999,3095,28365,2057556,2006,40.3745,36.9016,Turkey,Europe
1341,point,-999,3095,28354,2057563,2006,40.3921,37.3366,Turkey,Europe
1342,point,-999,3095,28354,2057559,2006,40.6702,36.5676,Turkey,Europe
1343,point,-999,3095,28354,2057565,2006,40.3821,36.0594,Turkey,Europe
1344,point,-999,3095,28354,2057540,2006,40.2986,37.829,Turkey,Europe
1345,point,-999,3095,28354,2057561,2006,40.5848,36.9468,Turkey,Europe
1346,point,-999,3095,28354,2057543,2006,40.1715,38.0825,Turkey,Europe
1347,point,-999,3095,28354,1279,2006,39.2096,30.7682,Turkey,Europe
1348,point,-999,3095,28354,2057490,2006,41.2928,36.3309,Turkey,Europe
1349,point,-999,3095,28360,2057544,2006,39.4362,37.1338,Turkey,Europe
1350,point,-999,3095,28360,2057557,2006,40.118,36.2957,Turkey,Europe
1351,point,-999,3095,28360,2057564,2006,39.9992,36.0783,Turkey,Europe
1352,polygon,2,3023,27516,2057558,2006,40.5477,37.1695,Turkey,Europe
1353,point,-999,1546,40971,468,2006,40.128,39.4387,Turkey,Europe
1354,point,-999,1546,40971,1047,2006,38.415,27.145,Turkey,Europe
1355,point,-999,1546,40971,755,2006,41.0773,28.9012,Turkey,Europe
1356,point,-999,1546,40971,632,2006,41.1312,29.2661,Turkey,Europe
1357,point,-999,1546,40971,427,2006,39.6099,35.0694,Turkey,Europe
1358,point,-999,3039,27696,2056781,2006,39.9216,32.8566,Turkey,Europe
1359,point,-999,3039,27696,703,2006,41.3523,36.2322,Turkey,Europe
1360,point,-999,3039,27696,2057579,2006,41.0021,39.7182,Turkey,Europe
1361,point,-999,3039,27696,2057562,2006,40.2795,36.2709,Turkey,Europe
1362,point,-999,3039,27696,2057566,2006,40.0003,36.216,Turkey,Europe
1363,point,-999,3039,27696,1018597,2006,40.6012,33.6116,Turkey,Europe
1364,point,-999,3039,27696,1018607,2006,40.5973,38.595,Turkey,Europe
1365,point,-999,3039,27696,626,2006,37.8407,27.8359,Turkey,Europe
1366,point,-999,3039,27696,1018608,2006,40.4383,39.508,Turkey,Europe
1367,point,-999,3039,27696,1018624,2006,41.7221,27.3606,Turkey,Europe
1368,point,-999,3039,27696,1018580,2006,40.716,35.7742,Turkey,Europe
1369,point,-999,3039,27696,1018617,2006,41.2125,32.639,Turkey,Europe
1370,point,-999,3082,28225,1015558,2006,41.0206,40.5299,Turkey,Europe
1371,point,-999,3082,28225,37,2007,34.64,50.88,Iran  (Islamic Republic of),Asia
1372,polygon,2,3023,27516,407,2007,30.278,57.063,Iran  (Islamic Republic of),Asia
1373,point,-999,3082,28225,411,2007,36.6684,48.4861,Iran  (Islamic Republic of),Asia
1374,polygon,2,3023,27516,409,2007,35.5726,53.3963,Iran  (Islamic Republic of),Asia
1375,point,-999,3082,28225,39,2007,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1376,polygon,2,3023,27516,657,2007,27.2067,60.6901,Iran  (Islamic Republic of),Asia
1377,point,-999,3082,28225,38,2007,31.0418,61.4939,Iran  (Islamic Republic of),Asia
1378,polygon,2,3023,27516,658,2007,31.5104,50.8309,Iran  (Islamic Republic of),Asia
1379,point,-999,3042,27741,361,2007,32.324,50.8646,Iran  (Islamic Republic of),Asia
1380,point,-999,3067,28040,656,2007,31.9647,51.2934,Iran  (Islamic Republic of),Asia
1381,point,-999,3067,28040,491,2007,35.2737,59.2177,Iran  (Islamic Republic of),Asia
1382,point,-999,3067,28040,484,2007,36.293,59.5981,Iran  (Islamic Republic of),Asia
1383,point,-999,3061,27975,1281,2007,45.0673,64.8934,Kazakhstan,Asia
1384,point,-999,1543,41131,1320,2007,43.9335,70.3922,Kazakhstan,Asia
1385,point,-999,1543,41131,1225,2007,46.3166,44.2612,Russian Federation,Asia
1386,point,-999,1543,41131,1018063,2007,43.2012,44.989,Russian Federation,Asia
1387,point,-999,1543,41131,219,2007,42.4826,20.7459,Serbia,Asia
1388,point,-999,1543,41131,244,2007,42.4069,20.657,Serbia,Asia
1389,point,-999,1543,41131,620,2007,42.4129,20.7944,Serbia,Asia
1390,point,-999,1543,41131,623,2007,42.7445,20.7913,Serbia,Asia
1391,point,-999,1543,41131,618,2007,42.6211,20.5751,Serbia,Asia
1392,point,-999,1543,41131,218,2007,42.6739,21.1637,Serbia,Asia
1393,point,-999,1543,41131,617,2007,42.5037,21.1429,Serbia,Asia
1394,point,-999,1543,41131,1040947,2007,42.3587,20.8257,Serbia,Asia
1395,point,-999,1543,41131,535,2007,38.0944,69.3321,Tajikistan,Asia
1396,point,-999,1543,41131,1199,2007,38.03,69.58,Tajikistan,Asia
1397,point,-999,1543,41131,1186,2007,37.47,68.64,Tajikistan,Asia
1398,point,-999,1543,41015,1173,2007,37.87,68.73,Tajikistan,Asia
1399,polygon,2,3023,27516,1181,2007,38.1586,68.6725,Tajikistan,Asia
1400,polygon,2,3023,27516,1155,2007,38.3075,69.6721,Tajikistan,Asia
1401,polygon,2,3090,28314,1171,2007,37.91,69.78,Tajikistan,Asia
1402,polygon,2,3090,28314,1209,2007,38.5525,69.0195,Tajikistan,Asia
1403,polygon,2,3090,28314,2,2007,38.54,68.78,Tajikistan,Asia
1404,polygon,2,3090,28314,1194,2007,38.44,68.78,Tajikistan,Asia
1405,polygon,2,3090,28314,537,2007,38.5093,68.2241,Tajikistan,Asia
1406,polygon,2,3090,28314,2057560,2007,40.3151,36.548,Turkey,Europe
1407,polygon,2,3090,28314,2056812,2007,36.8934,30.6965,Turkey,Europe
1408,point,-999,1543,40941,778,2007,38.7285,30.5199,Turkey,Europe
1409,polygon,2,3090,28314,788,2007,38.597,30.3563,Turkey,Europe
1410,polygon,2,3090,28314,2057490,2007,41.2928,36.3309,Turkey,Europe
1411,point,-999,1543,41084,81,2007,40.912,38.3904,Turkey,Europe
1412,point,-999,3061,27975,2057544,2007,39.4362,37.1338,Turkey,Europe
1413,point,-999,3061,27975,755,2007,41.0773,28.9012,Turkey,Europe
1414,point,-999,3045,27775,632,2007,41.1312,29.2661,Turkey,Europe
1415,point,-999,3045,27775,786,2007,41.281,28.1431,Turkey,Europe
1416,point,-999,3045,27775,787,2007,41.311,28.2422,Turkey,Europe
1417,point,-999,3045,27775,789,2007,41.2689,28.6894,Turkey,Europe
1418,point,-999,3045,27775,2056781,2007,39.9216,32.8566,Turkey,Europe
1419,point,-999,3045,27775,703,2007,41.3523,36.2322,Turkey,Europe
1420,point,-999,3045,27775,2057579,2007,41.0021,39.7182,Turkey,Europe
1421,point,-999,3045,27777,456,2007,39.7442,39.4972,Turkey,Europe
1422,point,-999,3045,27777,1018584,2007,41.1797,41.8174,Turkey,Europe
1423,point,-999,3045,27779,1018597,2007,40.6012,33.6116,Turkey,Europe
1424,point,-999,3045,27779,626,2007,37.8407,27.8359,Turkey,Europe
1425,point,-999,3087,28276,1018608,2007,40.4383,39.508,Turkey,Europe
1426,point,-999,3087,28276,1018580,2007,40.6496,35.8358,Turkey,Europe
1427,point,-999,3087,28276,3029341,2008,34.922,64.1547,Afghanistan,Asia
1428,point,-999,3087,28276,3029873,2008,33.2571,62.3584,Afghanistan,Asia
1429,point,-999,3087,28276,3029809,2008,35.1918,61.6058,Afghanistan,Asia
1430,point,-999,3087,28276,3031581,2008,34.0162,64.5282,Afghanistan,Asia
1431,point,-999,3087,28280,3029464,2008,32.3742,62.1167,Afghanistan,Asia
1432,point,-999,3087,28280,3032390,2008,34.6544,61.1997,Afghanistan,Asia
1433,point,-999,3087,28280,1392,2008,34.2935,62.1826,Afghanistan,Asia
1434,point,-999,3087,28280,570,2008,34.3363,61.7435,Afghanistan,Asia
1435,point,-999,3087,28280,653,2008,34.3426,62.2032,Afghanistan,Asia
1436,point,-999,3087,28280,567,2008,34.4851,62.5888,Afghanistan,Asia
1437,point,-999,3087,28280,568,2008,32.981,65.3192,Afghanistan,Asia
1438,point,-999,3087,28280,569,2008,34.0999,64.8338,Afghanistan,Asia
1439,point,-999,3087,28280,3031137,2008,34.0436,62.1716,Afghanistan,Asia
1440,point,-999,3087,28280,3031206,2008,34.4228,62.2183,Afghanistan,Asia
1441,point,-999,3087,28280,727,2008,41.5722,23.7287,Bulgaria,Europe
1442,point,-999,3087,28280,1016260,2008,42.021,23.0926,Bulgaria,Europe
1443,point,-999,3087,28280,672,2008,-1.2122,27.5925,Democratic Republic of the Congo,Africa
1444,point,-999,3087,28280,560,2008,41.1302,24.8864,Greece,Europe
1445,point,-999,3087,28280,1376,2008,41.1219,25.405,Greece,Europe
1446,point,-999,3087,28280,561,2008,41.1498,24.1464,Greece,Europe
1447,point,-999,3087,28280,648,2008,40.4511,25.583,Greece,Europe
1448,point,-999,3087,28280,705,2008,40.8622,25.7462,Greece,Europe
1449,point,-999,3087,28280,2045941,2008,41.2448,26.1475,Greece,Europe
1450,point,-999,3087,28280,2045943,2008,41.128,25.5185,Greece,Europe
1451,point,-999,3087,28280,39,2008,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1452,point,-999,3087,28280,631,2008,32.3888,51.3774,Iran  (Islamic Republic of),Asia
1453,point,-999,3087,28265,630,2008,32.4218,52.6507,Iran  (Islamic Republic of),Asia
1454,point,-999,3087,28265,629,2008,31.4143,51.5681,Iran  (Islamic Republic of),Asia
1455,point,-999,3087,28278,657,2008,27.2067,60.6901,Iran  (Islamic Republic of),Asia
1456,point,-999,3087,28278,38,2008,31.0418,61.4939,Iran  (Islamic Republic of),Asia
1457,polygon,2,3089,28297,658,2008,31.5104,50.8309,Iran  (Islamic Republic of),Asia
1458,polygon,2,3089,28297,628,2008,32.2552,50.5591,Iran  (Islamic Republic of),Asia
1459,point,-999,3087,28272,361,2008,32.324,50.8646,Iran  (Islamic Republic of),Asia
1460,point,-999,3087,28272,656,2008,31.9647,51.2934,Iran  (Islamic Republic of),Asia
1461,point,-999,3087,28272,491,2008,35.2737,59.2177,Iran  (Islamic Republic of),Asia
1462,point,-999,3087,28272,484,2008,36.293,59.5981,Iran  (Islamic Republic of),Asia
1463,polygon,2,41760,19247,1362,2008,45.6771,61.9024,Kazakhstan,Asia
1464,polygon,2,41760,19247,2048508,2008,-16.8849,44.9226,Madagascar,Africa
1465,point,-999,3087,28275,2048468,2008,-18.8734,46.0059,Madagascar,Africa
1466,point,-999,3087,28275,2048552,2008,-21.4306,44.1734,Madagascar,Africa
1467,point,-999,3087,28275,2048470,2008,-13.4959,49.0622,Madagascar,Africa
1468,point,-999,3087,28275,2048530,2008,-15.4455,49.4894,Madagascar,Africa
1469,polygon,2,315,3894,2048541,2008,-24.8562,45.7652,Madagascar,Africa
1470,polygon,2,3089,28301,2048539,2008,-18.6288,48.8598,Madagascar,Africa
1471,point,-999,3087,28273,2048469,2008,-13.8504,48.4508,Madagascar,Africa
1472,point,-999,3087,28273,2048481,2008,-20.5764,47.2844,Madagascar,Africa
1473,point,-999,3087,28273,2048527,2008,-17.1327,49.1952,Madagascar,Africa
1474,point,-999,3087,28273,2048483,2008,-20.2591,47.4442,Madagascar,Africa
1475,point,-999,3087,28277,2048512,2008,-15.6143,46.4382,Madagascar,Africa
1476,point,-999,3087,28277,2048459,2008,-19.8573,47.04,Madagascar,Africa
1477,point,-999,3087,28277,2052892,2008,30.1879,67.1333,Pakistan,Asia
1478,point,-999,3087,28277,2069579,2008,30.4416,67.5542,Pakistan,Asia
1479,point,-999,3087,28270,1396,2008,30.9143,66.4498,Pakistan,Asia
1480,point,-999,3087,28270,1018063,2008,43.2012,44.989,Russian Federation,Asia
1481,point,-999,3087,28270,219,2008,42.4826,20.7459,Serbia,Asia
1482,point,-999,3087,28270,244,2008,42.4069,20.657,Serbia,Asia
1483,polygon,2,3089,28301,620,2008,42.4129,20.7944,Serbia,Asia
1484,polygon,2,1508,70242,623,2008,42.7445,20.7913,Serbia,Asia
1485,polygon,2,2277,40393,618,2008,42.6211,20.5751,Serbia,Asia
1486,polygon,1,1341,-999,218,2008,42.6739,21.1637,Serbia,Asia
1487,polygon,2,2277,40393,617,2008,42.5037,21.1429,Serbia,Asia
1488,point,-999,3087,28281,1040947,2008,42.3587,20.8257,Serbia,Asia
1489,point,-999,3087,28281,1382,2008,-32.6943,26.3069,South Africa,Africa
1490,point,-999,3087,28281,678,2008,11.7277,28.3459,Sudan,Africa
1491,point,-999,3087,28281,535,2008,38.0944,69.3321,Tajikistan,Asia
1492,point,-999,3087,28268,1199,2008,38.03,69.58,Tajikistan,Asia
1493,point,-999,3087,28268,1181,2008,38.1586,68.6725,Tajikistan,Asia
1494,point,-999,3087,28268,1155,2008,38.3075,69.6721,Tajikistan,Asia
1495,point,-999,3087,28268,1171,2008,37.91,69.78,Tajikistan,Asia
1496,point,-999,3059,27963,1184,2008,37.48,68.32,Tajikistan,Asia
1497,point,-999,3059,27963,1209,2008,38.5525,69.0195,Tajikistan,Asia
1498,polygon,1,1341,-999,2,2008,38.54,68.78,Tajikistan,Asia
1499,polygon,1,1574,-999,1194,2008,38.44,68.78,Tajikistan,Asia
1500,polygon,1,3033,-999,537,2008,38.5093,68.2241,Tajikistan,Asia
1501,polygon,1,1343,-999,2056981,2008,40.1665,34.3718,Turkey,Europe
1502,polygon,1,1343,-999,1368,2008,40.1412,26.4103,Turkey,Europe
1503,polygon,1,3026,-999,2056812,2008,36.8934,30.6965,Turkey,Europe
1504,polygon,1,3026,-999,2056945,2008,39.5686,26.3219,Turkey,Europe
1505,polygon,1,3026,-999,675,2008,41.6333,27.8796,Turkey,Europe
1506,polygon,1,3026,-999,676,2008,36.9173,31.2355,Turkey,Europe
1507,point,-999,3059,27960,2057624,2008,40.0677,35.5032,Turkey,Europe
1508,point,-999,3059,27960,2056966,2008,40.6119,33.0936,Turkey,Europe
1509,polygon,1,3039,-999,82,2008,40.4383,39.508,Turkey,Europe
1510,polygon,1,3039,-999,468,2008,40.128,39.4387,Turkey,Europe
1511,polygon,1,3039,-999,632,2008,41.1312,29.2661,Turkey,Europe
1512,polygon,1,3039,-999,749,2008,41.0084,28.7759,Turkey,Europe
1513,polygon,1,3039,-999,2056781,2008,39.9216,32.8566,Turkey,Europe
1514,polygon,1,3049,-999,703,2008,41.3523,36.2322,Turkey,Europe
1515,point,-999,3027,27574,1366,2008,38.3676,40.0707,Turkey,Europe
1516,point,-999,3027,27574,1365,2008,39.4443,33.6355,Turkey,Europe
1517,point,-999,3027,27574,2057579,2008,41.0021,39.7182,Turkey,Europe
1518,point,-999,3027,27574,1018591,2008,38.8847,40.4965,Turkey,Europe
1519,point,-999,3027,27574,1018584,2008,41.1797,41.8174,Turkey,Europe
1520,point,-999,3027,27574,1018597,2008,40.6012,33.6116,Turkey,Europe
1521,polygon,1,3049,-999,626,2008,37.8407,27.8359,Turkey,Europe
1522,point,-999,1559,40997,1018608,2008,40.4383,39.508,Turkey,Europe
1523,polygon,1,3049,-999,1018580,2008,40.6496,35.8358,Turkey,Europe
1524,point,-999,1559,40997,1018617,2008,41.2047,32.6208,Turkey,Europe
1525,polygon,1,1448,-999,1018589,2008,40.3884,40.2072,Turkey,Europe
1526,point,-999,1559,40997,674,2008,39.6303,32.5898,Turkey,Europe
1527,polygon,1,1448,-999,42,2008,39.9287,32.8436,Turkey,Europe
1528,polygon,1,1448,-999,2027945,2009,34.5337,69.3842,Afghanistan,Asia
1529,polygon,1,1448,-999,2041281,2009,42.6814,26.3226,Bulgaria,Europe
1530,polygon,1,3050,-999,699,2009,41.7219,44.7754,Georgia,Asia
1531,polygon,1,3050,-999,1016865,2009,41.7283,44.8091,Georgia,Asia
1532,polygon,1,3050,-999,557,2009,40.7842,21.4136,Greece,Europe
1533,polygon,1,3066,-999,554,2009,40.0839,21.4274,Greece,Europe
1534,polygon,1,3066,-999,555,2009,40.5195,21.2685,Greece,Europe
1535,polygon,1,702,-999,556,2009,40.7618,22.5264,Greece,Europe
1536,polygon,1,3043,-999,559,2009,41.0914,23.5409,Greece,Europe
1537,point,-999,1559,40976,558,2009,40.9936,22.8752,Greece,Europe
1538,polygon,2,41770,19194,560,2009,41.1302,24.8864,Greece,Europe
1539,point,-999,1559,40976,561,2009,41.1498,24.1464,Greece,Europe
1540,polygon,2,41770,19194,648,2009,40.4511,25.583,Greece,Europe
1541,point,-999,1559,40976,553,2009,39.6649,20.8543,Greece,Europe
1542,polygon,2,707,11901,2045941,2009,41.2448,26.1475,Greece,Europe
1543,point,-999,1559,40976,2045943,2009,41.0814,25.5622,Greece,Europe
1544,point,-999,1559,40976,2045954,2009,39.6142,19.8248,Greece,Europe
1545,point,-999,1559,40976,1016899,2009,39.5019,20.3824,Greece,Europe
1546,point,-999,1559,40976,1016901,2009,35.0952,25.708,Greece,Europe
1547,point,-999,1559,40976,1056324,2009,36.2088,27.9327,Greece,Europe
1548,point,-999,1559,40976,1016906,2009,39.2057,26.2903,Greece,Europe
1549,point,-999,1559,41138,1016895,2009,38.0351,23.725,Greece,Europe
1550,point,-999,1559,41138,39,2009,32.7004,51.0449,Iran  (Islamic Republic of),Asia
1551,point,-999,1559,41138,484,2009,36.293,59.5981,Iran  (Islamic Republic of),Asia
1552,point,-999,1559,41138,2066588,2009,43.2942,68.2622,Kazakhstan,Asia
